Country,Exchange,Ticker,Full Company Name,Sector,Industry,ISIC_Section,ISIC_Description,Incorporated in,Market_Tier,Stock_Price,Volume,Market_Cap
Singapore,,,IHH HEALTHCARE BERHAD,Healthcare,Medical Care Facilities,Q,Human health and social work activities,MALAYSIA,,3.07,128800,27890749440
Singapore,,,IMPERIUM CROWN LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,INCREDIBLE HOLDINGS LTD.,,,S,Other service activities,SINGAPORE,,,,
Singapore,,,INDOFOOD AGRI RESOURCES LTD.,Consumer Defensive,Packaged Foods,F,Construction,SINGAPORE,,0.395,224900,558361792
Singapore,,,INNOTEK LIMITED,Industrials,Metal Fabrication,C,Manufacturing,SINGAPORE,,0.69,2748500,162129344
Singapore,,,INTERNATIONAL CEMENT GROUP LTD.,Basic Materials,Building Materials,F,Construction,SINGAPORE,,0.061,36115800,349818720
Singapore,,,INTERRA RESOURCES LIMITED,Mining and quarrying,,B,Mining and quarrying,SINGAPORE,,,,
Singapore,,,INTRACO LIMITED,Industrials,Industrial Distribution,C,Manufacturing,SINGAPORE,,0.38,5000,41095992
Singapore,,,SG TRUST (ASIA) LTD,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,IPC CORPORATION LTD,Real Estate,Real Estate Services,L,Real estate activities,SINGAPORE,,0.144,100,12282031
Singapore,,,IPS SECUREX HOLDINGS LIMITED,Industrials,Security & Protection Services,C,Manufacturing,SINGAPORE,,0.032,7146700,15515012
Singapore,,,IREIT GLOBAL GROUP PTE. LTD.,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,ISDN HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.38,426300,172292784
Singapore,,,ISEC HEALTHCARE LTD.,Healthcare,Medical Care Facilities,Q,Human health and social work activities,SINGAPORE,,0.32,100,184224176
Singapore,,,BLACKROCK (SINGAPORE) LIMITED,,,B,Mining and quarrying,SINGAPORE,,,,
Singapore,,,BLACKROCK (SINGAPORE) LIMITED,,,B,Mining and quarrying,SINGAPORE,,,,
Singapore,,,BLACKROCK (SINGAPORE) LIMITED,,,B,Mining and quarrying,SINGAPORE,,,,
Singapore,,,BLACKROCK (SINGAPORE) LIMITED,,,B,Mining and quarrying,SINGAPORE,,,,
Singapore,,,ISOTEAM LTD.,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.081,1669200,64839200
Singapore,,,IWOW TECHNOLOGY LIMITED,Technology,Software—Application,J,Information and communication,SINGAPORE,,0.395,18400,109862208
Singapore,,,IX BIOPHARMA LTD.,Healthcare,Drug Manufacturers—Specialty & Generic,Q,Human health and social work activities,SINGAPORE,,0.215,7832700,217761024
Singapore,,,JADASON ENTERPRISES LTD,Technology,Electronic Components,J,Information and communication,SINGAPORE,,0.014,400000,14733531
Singapore,,,JAPAN FOODS HOLDING LTD.,Consumer Cyclical,Restaurants,F,Construction,SINGAPORE,,0.115,300,19973914
Singapore,,,JAPFA LTD.,"Agriculture, forestry and fishing",,A,"Agriculture, forestry and fishing",SINGAPORE,,,,
Singapore,,,JARDINE CYCLE & CARRIAGE LIMITED,Industrials,Conglomerates,C,Manufacturing,SINGAPORE,,33.72,116500,13358986240
Singapore,,,JARDINE MATHESON HOLDINGS LTD,,,S,Other service activities,BERMUDA,,,,
Singapore,,,JASON MARINE GROUP LIMITED,Technology,Scientific & Technical Instruments,J,Information and communication,SINGAPORE,,0.153,29000,16065000
Singapore,,,JAWALA INC.,Basic Materials,Lumber & Wood Production,C,Manufacturing,MALAYSIA,,0.11,4500,13032140
Singapore,,,JB FOODS LIMITED,Consumer Defensive,Confectioners,F,Construction,SINGAPORE,,0.68,25700,235629680
Singapore,,,JEP HOLDINGS LTD.,Industrials,Aerospace & Defense,C,Manufacturing,SINGAPORE,,0.275,25000,113581608
Singapore,,,JIUTIAN CHEMICAL GROUP LIMITED,Basic Materials,Chemicals,C,Manufacturing,SINGAPORE,,0.021,1315000,41757324
Singapore,,,JOYAS INTERNATIONAL HLDGS LTD,Wholesale and retail trade,,G,Wholesale and retail trade,BERMUDA,,,,
Singapore,,,JUBILEE INDUSTRIES HOLDINGS LTD.,Technology,Electronics & Computer Distribution,J,Information and communication,SINGAPORE,,0.021,346000,6672915
Singapore,,,JUMBO GROUP LIMITED,Consumer Cyclical,Restaurants,F,Construction,SINGAPORE,,0.28,34000,168382528
Singapore,,,KARIN TECHNOLOGY HLDGS LIMITED,,,J,Information and communication,BERMUDA,,,,
Singapore,,,PHILLIP SECURITIES PTE LTD,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,KATRINA GROUP LTD.,Consumer Cyclical,Restaurants,F,Construction,SINGAPORE,,0.03,42000,7555611
Singapore,,,KENCANA AGRI LIMITED,Consumer Defensive,Farm Products,F,Construction,SINGAPORE,,0.46,129100,132025136
Singapore,,,KEONG HONG HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.17,46700,39951700
Singapore,,,KEPPEL DC REIT MANAGEMENT PTE. LTD.,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,KEPPEL DC REIT MANAGEMENT PTE. LTD.,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,KEPPEL INFRASTRUCTURE FUND MANAGEMENT PTE LTD,,,F,Construction,SINGAPORE,,,,
Singapore,,,KEPPEL LTD.,Industrials,Conglomerates,C,Manufacturing,SINGAPORE,,12.77,4360800,22968631296
Singapore,,,KEPPEL PACIFIC OAK US REIT MANAGEMENT PTE. LTD.,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,KEPPEL REIT MANAGEMENT LIMITED,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,KHONG GUAN LIMITED,Consumer Defensive,Food Distribution,F,Construction,SINGAPORE,,0.89,3100,22973142
Singapore,,,KIM HENG LTD.,Transportation and storage,,H,Transportation and storage,SINGAPORE,,,,
Singapore,,,KIMLY LIMITED,Consumer Cyclical,Restaurants,F,Construction,SINGAPORE,,0.39,685900,485516352
Singapore,,,KING WAN CORPORATION LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.053,80100,40722748
Singapore,,,KINGSMEN CREATIVES LTD.,Industrials,Consulting Services,C,Manufacturing,SINGAPORE,,0.565,61000,114100792
Singapore,,,KODA LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",F,Construction,SINGAPORE,,0.32,10800,26617210
Singapore,,,KOH BROTHERS ECO ENGINEERING LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.08,1616500,228275888
Singapore,,,KOH BROTHERS GROUP LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.3,84000,123737736
Singapore,,,KOP LIMITED,Real Estate,Real Estate—Development,L,Real estate activities,SINGAPORE,,0.041,188600,45426452
Singapore,,,KORI HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.17,21000,16864000
Singapore,,,KOYO INTERNATIONAL LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.065,68000,12338527
Singapore,,,KRISENERGY LTD.,,,D,"Electricity, gas, steam and air conditioning supply",OTHERS,,,,
Singapore,,,KSH HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.35,89000,196558784
Singapore,,,KTMG LIMITED,Consumer Cyclical,Apparel Manufacturing,F,Construction,SINGAPORE,,0.044,30000,7465988
Singapore,,,LEADER ENVIRONMENTAL TECHNOLOGIES LIMITED,Industrials,Pollution & Treatment Controls,C,Manufacturing,SINGAPORE,,0.012,12271800,18418540
Singapore,,,LENDLEASE GLOBAL COMMERCIAL TRUST MANAGEMENT PTE. LTD.,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LEY CHOON GROUP HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.108,4355700,162622896
Singapore,,,LHN LIMITED,Real Estate,Real Estate Services,L,Real estate activities,SINGAPORE,,0.6,365200,256444656
Singapore,,,LHT HOLDINGS LIMITED,Basic Materials,Lumber & Wood Production,C,Manufacturing,SINGAPORE,,1.09,8000,58037048
Singapore,,,LINCOTRADE & ASSOCIATES HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.295,319000,53698176
Singapore,,,LION ASIAPAC LIMITED,Basic Materials,Building Materials,F,Construction,SINGAPORE,,0.26,25500,21087180
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LION GLOBAL INVESTORS LIMITED,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,LMIRT MANAGEMENT LTD.,Real estate activities,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,LIVINGSTONE HEALTH HOLDINGS LIMITED,Healthcare,Medical Care Facilities,Q,Human health and social work activities,SINGAPORE,,0.027,698100,16992414
Singapore,,,LMS COMPLIANCE LTD.,Industrials,Specialty Business Services,C,Manufacturing,SINGAPORE,,0.375,7200,51470248
Singapore,,,LONZA GROUP LTD,Manufacturing,,C,Manufacturing,OTHERS,,,,
Singapore,,,LORENZO INTERNATIONAL LIMITED,,,B,Mining and quarrying,SINGAPORE,,,,
Singapore,,,LOW KENG HUAT (SINGAPORE) LIMITED,Real Estate,Real Estate—Development,L,Real estate activities,SINGAPORE,,0.78,6500,576276480
Singapore,,,LS 2 HOLDINGS LIMITED,Industrials,Specialty Business Services,C,Manufacturing,SINGAPORE,,0.083,16100,15354999
Singapore,,,LUM CHANG HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.495,111800,185439280
Singapore,,,LUMINOR FINANCIAL HOLDINGS LIMITED,Financial Services,Credit Services,K,Financial and insurance activities,SINGAPORE,,0.045,209500,7534681
Singapore,,,LUXKING GROUP HOLDINGS LIMITED,Basic Materials,Specialty Chemicals,C,Manufacturing,BERMUDA,,0.5,17700,6325000
Singapore,,,LY CORPORATION LIMITED,Consumer Cyclical,"Furnishings, Fixtures & Appliances",F,Construction,SINGAPORE,,0.044,3000,21507164
Singapore,,,SG TRUST (ASIA) LTD,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,MALAYSIA SMELTING CORP BHD 100,,,B,Mining and quarrying,MALAYSIA,,,,
Singapore,,,MANDARIN ORIENTAL INTL LTD,Accommodation and food service activities,,I,Accommodation and food service activities,BERMUDA,,,,
Singapore,,,MANULIFE US REAL ESTATE MANAGEMENT PTE. LTD.,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,MAPLETREE INDUSTRIAL TRUST MANAGEMENT LTD.,,,C,Manufacturing,SINGAPORE,,,,
Singapore,,,MAPLETREE LOGISTICS TRUST MANAGEMENT LTD.,,,H,Transportation and storage,SINGAPORE,,,,
Singapore,,,MPACT MANAGEMENT LTD.,,,,Unclassified,SINGAPORE,,,,
Singapore,,,MARCO POLO MARINE LTD.,Industrials,Marine Shipping,C,Manufacturing,SINGAPORE,,0.154,48363100,579320448
Singapore,,,MARUWA CO. LTD,Manufacturing,,C,Manufacturing,JAPAN,,,,
Singapore,,,MARY CHIA HOLDINGS LIMITED,Consumer Cyclical,Personal Services,F,Construction,SINGAPORE,,0.038,100,10828246
Singapore,,,MATEX INTERNATIONAL LIMITED,Manufacturing,,C,Manufacturing,SINGAPORE,,,,
Singapore,,,MDR LIMITED,Technology,Electronics & Computer Distribution,J,Information and communication,SINGAPORE,,0.06,10600,52206616
Singapore,,,MEDI LIFESTYLE LIMITED,Healthcare,Medical Care Facilities,Q,Human health and social work activities,SINGAPORE,,0.01,100000,3781020
Singapore,,,MEDINEX LIMITED,Healthcare,Medical Care Facilities,Q,Human health and social work activities,SINGAPORE,,0.225,36400,30272364
Singapore,,,MEDTECS INTERNATIONAL CORP LTD,Manufacturing,,C,Manufacturing,BERMUDA,,,,
Singapore,,,MEGACHEM LIMITED,Basic Materials,Specialty Chemicals,C,Manufacturing,SINGAPORE,,0.425,13500,56652500
Singapore,,,MEGROUP LTD.,Consumer Cyclical,Auto & Truck Dealerships,F,Construction,SINGAPORE,,0.162,28900,19362778
Singapore,,,PHILLIP SECURITIES PTE LTD,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,MEMIONTEC HOLDINGS LTD.,Utilities,Utilities—Regulated Water,D,"Electricity, gas, steam and air conditioning supply",SINGAPORE,,0.011,10000,12576630
Singapore,,,MENCAST HOLDINGS LTD.,Energy,Oil & Gas Equipment & Services,D,"Electricity, gas, steam and air conditioning supply",SINGAPORE,,0.068,221400,31917434
Singapore,,,MERCURIUS CAP INVESTMENT LTD,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,MERMAID MARITIME PUBLIC CO LTD,Transportation and storage,,H,Transportation and storage,THAILAND,,,,
Singapore,,,META HEALTH LIMITED,Healthcare,Medical Care Facilities,Q,Human health and social work activities,SINGAPORE,,0.004,300000,5281561
Singapore,,,METECH INTERNATIONAL LIMITED,Industrials,Specialty Business Services,C,Manufacturing,SINGAPORE,,0.024,100,4069335
Singapore,,,METIS ENERGY LIMITED,Utilities,Utilities—Renewable,D,"Electricity, gas, steam and air conditioning supply",SINGAPORE,,0.039,1538600,115266360
Singapore,,,METRO HOLDINGS LTD,,,S,Other service activities,SINGAPORE,,,,
Singapore,,,MEWAH INTERNATIONAL INC.,Consumer Defensive,Packaged Foods,F,Construction,OTHERS,,0.305,63000,457703552
Singapore,,,MANUFACTURING INTEGRATION TECHNOLOGY LTD.,Technology,Semiconductor Equipment & Materials,J,Information and communication,SINGAPORE,,0.033,100,7976446
Singapore,,,MICRO-MECHANICS (HOLDINGS) LTD.,Technology,Semiconductor Equipment & Materials,J,Information and communication,SINGAPORE,,1.95,278700,271112192
Singapore,,,MIDAS HOLDINGS LIMITED,,,S,Other service activities,SINGAPORE,,,,
Singapore,,,MINDCHAMPS PRESCHOOL LIMITED,Consumer Defensive,Education & Training Services,F,Construction,SINGAPORE,,0.123,7800,29873128
Singapore,,,MIYOSHI LIMITED,Industrials,Metal Fabrication,C,Manufacturing,SINGAPORE,,0.006,2430000,6962955
Singapore,,,MIZUHO FINANCIAL,,,K,Financial and insurance activities,JAPAN,,,,
Singapore,,,MM2 ASIA LTD.,"Arts, entertainment and recreation",,R,"Arts, entertainment and recreation",SINGAPORE,,,,
Singapore,,,MONEYMAX FINANCIAL SERVICES LTD.,Consumer Cyclical,Specialty Retail,F,Construction,SINGAPORE,,0.8,904200,712022464
Singapore,,,MOOREAST HOLDINGS LTD.,Industrials,Aerospace & Defense,C,Manufacturing,SINGAPORE,,0.128,1500,33152002
Singapore,,,MSM INTERNATIONAL LIMITED,,,,Unclassified,SINGAPORE,,,,
Singapore,,,MTQ CORPORATION LIMITED,Energy,Oil & Gas Equipment & Services,D,"Electricity, gas, steam and air conditioning supply",SINGAPORE,,0.235,113500,52195660
Singapore,,,MUFJ FINANCIAL,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,MULTI-CHEM LIMITED,Technology,Electronics & Computer Distribution,J,Information and communication,SINGAPORE,,3.44,93400,309927712
Singapore,,,MUN SIONG ENGINEERING LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.026,100000,15119322
Singapore,,,"MURATA MANUFACTURING CO., LTD.",,,C,Manufacturing,JAPAN,,,,
Singapore,,,MYP LTD.,Real Estate,Real Estate Services,L,Real estate activities,SINGAPORE,,0.065,12800,103510496
Singapore,,,NAM CHEONG LIMITED,Industrials,Aerospace & Defense,C,Manufacturing,BERMUDA,,1.45,4913300,577298816
Singapore,,,NAM LEE PRESSED METAL INDUSTRIES LIMITED,Industrials,Metal Fabrication,C,Manufacturing,SINGAPORE,,0.685,53600,165808624
Singapore,,,NANOFILM TECHNOLOGIES INTERNATIONAL LIMITED,Technology,Electronic Components,J,Information and communication,SINGAPORE,,0.63,6732500,414168288
Singapore,,,NATURAL COOL HOLDINGS LIMITED,Industrials,Building Products & Equipment,C,Manufacturing,SINGAPORE,,0.045,55000,11270160
Singapore,,,NAUTICAWT LIMITED,Transportation and storage,,H,Transportation and storage,SINGAPORE,,,,
Singapore,,,NERA TELECOMMUNICATIONS LTD,Technology,Communication Equipment,J,Information and communication,SINGAPORE,,0.176,106400,63331972
Singapore,,,NET PACIFIC FINANCIAL HOLDINGS LIMITED,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NETEASE.COM INC,Information and communication,,G,Wholesale and retail trade,SINGAPORE,,,,
Singapore,,,NETLINK NBN MANAGEMENT PTE. LTD.,Information and communication,,G,Wholesale and retail trade,SINGAPORE,,,,
Singapore,,,NEW TOYO INTERNATIONAL HOLDINGS LTD,Consumer Cyclical,Packaging & Containers,F,Construction,SINGAPORE,,0.2,80000,87741560
Singapore,,,NEW WAVE HOLDINGS LTD.,Basic Materials,Aluminum,S,Other service activities,SINGAPORE,,0.003,150100,5182409
Singapore,,,NIKKO ASSET MANAGEMENT ASIA LIMITED,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NIKKO ASSET MANAGEMENT ASIA LIMITED,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NIKKO ASSET MANAGEMENT ASIA LIMITED,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NIKKO ASSET MANAGEMENT ASIA LIMITED,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NIKKO ASSET MANAGEMENT ASIA LIMITED,,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NIKKO AM ASIA LIMITED VCC,Financial and insurance activities,,K,Financial and insurance activities,SINGAPORE,,,,
Singapore,,,NIKS PROFESSIONAL LTD.,,,M,"Professional, scientific and technical activities",SINGAPORE,,,,
Singapore,,,NIO INC.,Consumer Cyclical,Auto Manufacturers,F,Construction,CAYMAN ISLANDS,,6.0,111150,15115051008
Singapore,,,NIPPECRAFT LIMITED,Basic Materials,Paper & Paper Products,C,Manufacturing,SINGAPORE,,0.045,200,15812911
Singapore,,,NOEL GIFTS INTERNATIONAL LTD.,Consumer Cyclical,Specialty Retail,F,Construction,SINGAPORE,,0.2,5000,20495206
Singapore,,,"NOMURA HOLDINGS, INC",,,S,Other service activities,JAPAN,,,,
Singapore,,,NOONTALK MEDIA LIMITED,Communication Services,Entertainment,S,Other service activities,SINGAPORE,,0.068,100,13464001
Singapore,,,NORDIC GROUP LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.52,181500,207226176
Singapore,,,NSL LTD.,Basic Materials,Building Materials,F,Construction,SINGAPORE,,0.88,9400,328731264
Singapore,,,NTEGRATOR HOLDINGS LIMITED,,,S,Other service activities,SINGAPORE,,,,
Singapore,,,NUTRYFARM INTERNATIONAL LIMITED,"Agriculture, forestry and fishing",,A,"Agriculture, forestry and fishing",BERMUDA,,,,
Singapore,,,OCEAN SKY INTERNATIONAL LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.039,800,16793800
Singapore,,,OCEANUS GROUP LIMITED,Consumer Defensive,Food Distribution,F,Construction,SINGAPORE,,0.004,1539300,103050992
Singapore,,,OILTEK INTERNATIONAL LIMITED,Industrials,Specialty Industrial Machinery,C,Manufacturing,SINGAPORE,,0.865,1227100,375375008
Singapore,,,OIO HOLDINGS LIMITED,Technology,Software—Application,J,Information and communication,SINGAPORE,,0.053,600,11609593
Singapore,,,OKH GLOBAL LTD.,Construction,,F,Construction,BERMUDA,,,,
Singapore,,,OKP HOLDINGS LIMITED,Industrials,Engineering & Construction,C,Manufacturing,SINGAPORE,,0.76,445600,408258720
Singapore,,,OLAM GROUP LIMITED,Consumer Defensive,Food Distribution,F,Construction,SINGAPORE,,0.875,1108400,3320297472
Singapore,,,OLD CHANG KEE LTD.,Consumer Cyclical,Restaurants,F,Construction,SINGAPORE,,1.15,70000,139580912
Singapore,,,OLIVE TREE ESTATES LIMITED,Real Estate,Real Estate—Diversified,L,Real estate activities,SINGAPORE,,0.12,1700,13901426
Singapore,,,ONEAPEX LIMITED,Financial Services,Asset Management,K,Financial and insurance activities,SINGAPORE,,0.295,29500,24926908
Singapore,,,OSSIA INTERNATIONAL LIMITED,Consumer Cyclical,Apparel Retail,F,Construction,SINGAPORE,,0.184,152700,46483824
Singapore,,,OTS HOLDINGS LIMITED,Consumer Defensive,Packaged Foods,F,Construction,SINGAPORE,,0.112,417100,23968000
Singapore,,,OUE HEALTHCARE LIMITED,Healthcare,Medical Care Facilities,Q,Human health and social work activities,SINGAPORE,,0.026,445700,115521368
Singapore,,,OUE LIMITED,Real Estate,Real Estate—Diversified,L,Real estate activities,SINGAPORE,,1.12,71300,833708672
Singapore,,,OUE REIT MANAGEMENT PTE. LTD.,,,L,Real estate activities,SINGAPORE,,,,
Singapore,,,OUHUA ENERGY HOLDINGS LIMITED,Utilities,Utilities—Regulated Gas,D,"Electricity, gas, steam and air conditioning supply",BERMUDA,,0.039,10000,14545093
Singapore,,,OVERSEA-CHINESE BANKING CORPORATION LIMITED,Financial Services,Banks—Regional,K,Financial and insurance activities,SINGAPORE,,21.51,5510900,96345784320
Singapore,,,OVERSEAS EDUCATION LIMITED,Consumer Defensive,Education & Training Services,F,Construction,SINGAPORE,,0.16,164400,66458168
Singapore,,,OXLEY HOLDINGS LIMITED,Real Estate,Real Estate—Development,L,Real estate activities,SINGAPORE,,0.084,481500,354452288
Singapore,,,OXPAY FINANCIAL LIMITED,Technology,Software—Infrastructure,J,Information and communication,SINGAPORE,,0.04,50000,12761380
Singapore,,,PACIFIC ANDES RESOURCES DEVELOPMENT LIMITED,Mining and quarrying,,B,Mining and quarrying,BERMUDA,,,,
Singapore,,,PACIFIC CENTURY REGIONAL DEVELOPMENTS LIMITED,Financial Services,Asset Management,K,Financial and insurance activities,SINGAPORE,,0.5,13300,1323274112
